dteday,season,yr,mnth,weathersit,holiday,weekday,workingday,temp,hum,windspeed,variable,value,month
2011-12-21,springer,0,12,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.428333,0.858333,0.2214,registered,2553,December
2011-12-22,springer,0,12,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.423333,0.7575,0.047275,registered,2841,December
2011-12-23,springer,0,12,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.373333,0.68625,0.274246,registered,2046,December
2011-12-24,springer,0,12,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.3025,0.5425,0.190304,registered,856,December
2011-12-25,springer,0,12,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.274783,0.681304,0.155091,registered,451,December
2011-12-26,springer,0,12,Cerah,Libur,Senin,Bukan Hari Kerja,0.321739,0.506957,0.239465,registered,887,December
2011-12-27,springer,0,12,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.325,0.7625,0.18845,registered,1059,December
2011-12-28,springer,0,12,Cerah,Tidak Libur,Rabu,Hari Kerja,0.29913,0.503913,0.293961,registered,2047,December
2011-12-29,springer,0,12,Cerah,Tidak Libur,Kamis,Hari Kerja,0.248333,0.574167,0.119412,registered,2169,December
2011-12-30,springer,0,12,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.311667,0.636667,0.134337,registered,2508,December
2011-12-31,springer,0,12,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.41,0.615833,0.220154,registered,1820,December
2012-01-01,springer,1,1,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.37,0.6925,0.192167,registered,1608,January
2012-01-02,springer,1,1,Cerah,Libur,Senin,Bukan Hari Kerja,0.273043,0.381304,0.329665,registered,1707,January
2012-01-03,springer,1,1,Cerah,Tidak Libur,Selasa,Hari Kerja,0.15,0.44125,0.365671,registered,2147,January
2012-01-04,springer,1,1,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.1075,0.414583,0.1847,registered,2273,January
2012-01-05,springer,1,1,Cerah,Tidak Libur,Kamis,Hari Kerja,0.265833,0.524167,0.129987,registered,3132,January
2012-01-06,springer,1,1,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.334167,0.542083,0.167908,registered,3791,January
2012-01-07,springer,1,1,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.393333,0.531667,0.174758,registered,3451,January
2012-01-08,springer,1,1,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.3375,0.465,0.191542,registered,2826,January
2012-01-09,springer,1,1,Berkabut,Tidak Libur,Senin,Hari Kerja,0.224167,0.701667,0.0989,registered,2270,January
2012-01-10,springer,1,1,Cerah,Tidak Libur,Selasa,Hari Kerja,0.308696,0.646522,0.187552,registered,3425,January
2012-01-11,springer,1,1,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.274167,0.8475,0.131221,registered,2085,January
2012-01-12,springer,1,1,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.3825,0.802917,0.180967,registered,3828,January
2012-01-13,springer,1,1,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.274167,0.5075,0.378108,registered,3040,January
2012-01-14,springer,1,1,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.18,0.4575,0.187183,registered,2160,January
2012-01-15,springer,1,1,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.166667,0.419167,0.251258,registered,2027,January
2012-01-16,springer,1,1,Cerah,Libur,Senin,Bukan Hari Kerja,0.19,0.5225,0.231358,registered,2081,January
2012-01-17,springer,1,1,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.373043,0.716087,0.34913,registered,2808,January
2012-01-18,springer,1,1,Cerah,Tidak Libur,Rabu,Hari Kerja,0.303333,0.443333,0.415429,registered,3267,January
2012-01-19,springer,1,1,Cerah,Tidak Libur,Kamis,Hari Kerja,0.19,0.4975,0.220158,registered,3162,January
2012-01-20,springer,1,1,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.2175,0.45,0.20275,registered,3048,January
2012-01-21,springer,1,1,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.173333,0.83125,0.222642,registered,1234,January
2012-01-22,springer,1,1,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.1625,0.79625,0.199638,registered,1781,January
2012-01-23,springer,1,1,Berkabut,Tidak Libur,Senin,Hari Kerja,0.218333,0.91125,0.110708,registered,2287,January
2012-01-24,springer,1,1,Cerah,Tidak Libur,Selasa,Hari Kerja,0.3425,0.835833,0.123767,registered,3900,January
2012-01-25,springer,1,1,Cerah,Tidak Libur,Rabu,Hari Kerja,0.294167,0.64375,0.161071,registered,3803,January
2012-01-26,springer,1,1,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.341667,0.769583,0.0733958,registered,3831,January
2012-01-27,springer,1,1,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.425,0.74125,0.342667,registered,3187,January
2012-01-28,springer,1,1,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.315833,0.543333,0.210829,registered,3248,January
2012-01-29,springer,1,1,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.2825,0.31125,0.24005,registered,2685,January
2012-01-30,springer,1,1,Cerah,Tidak Libur,Senin,Hari Kerja,0.269167,0.400833,0.215792,registered,3498,January
2012-01-31,springer,1,1,Cerah,Tidak Libur,Selasa,Hari Kerja,0.39,0.416667,0.261817,registered,4185,January
2012-02-01,springer,1,2,Cerah,Tidak Libur,Rabu,Hari Kerja,0.469167,0.507917,0.189067,registered,4275,February
2012-02-02,springer,1,2,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.399167,0.672917,0.187187,registered,3571,February
2012-02-03,springer,1,2,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.313333,0.526667,0.178496,registered,3841,February
2012-02-04,springer,1,2,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.264167,0.779583,0.121896,registered,2448,February
2012-02-05,springer,1,2,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.265833,0.687917,0.175996,registered,2629,February
2012-02-06,springer,1,2,Cerah,Tidak Libur,Senin,Hari Kerja,0.282609,0.622174,0.1538,registered,3578,February
2012-02-07,springer,1,2,Cerah,Tidak Libur,Selasa,Hari Kerja,0.354167,0.49625,0.147379,registered,4176,February
2012-02-08,springer,1,2,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.256667,0.722917,0.133721,registered,2693,February
2012-02-09,springer,1,2,Cerah,Tidak Libur,Kamis,Hari Kerja,0.265,0.562083,0.194037,registered,3667,February
2012-02-10,springer,1,2,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.280833,0.54,0.116929,registered,3604,February
2012-02-11,springer,1,2,Hujan Ringan,Tidak Libur,Sabtu,Bukan Hari Kerja,0.224167,0.73125,0.289796,registered,1977,February
2012-02-12,springer,1,2,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.1275,0.464583,0.409212,registered,1456,February
2012-02-13,springer,1,2,Cerah,Tidak Libur,Senin,Hari Kerja,0.2225,0.41125,0.167283,registered,3328,February
2012-02-14,springer,1,2,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.319167,0.50875,0.141179,registered,3787,February
2012-02-15,springer,1,2,Cerah,Tidak Libur,Rabu,Hari Kerja,0.348333,0.53125,0.1816,registered,4028,February
2012-02-16,springer,1,2,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.316667,0.752917,0.091425,registered,2931,February
2012-02-17,springer,1,2,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.343333,0.634583,0.205846,registered,3805,February
2012-02-18,springer,1,2,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.346667,0.534583,0.190929,registered,2883,February
2012-02-19,springer,1,2,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.28,0.515833,0.253112,registered,2071,February
2012-02-20,springer,1,2,Cerah,Libur,Senin,Bukan Hari Kerja,0.28,0.507826,0.229083,registered,2627,February
2012-02-21,springer,1,2,Cerah,Tidak Libur,Selasa,Hari Kerja,0.287826,0.594348,0.205717,registered,3614,February
2012-02-22,springer,1,2,Cerah,Tidak Libur,Rabu,Hari Kerja,0.395833,0.567917,0.234471,registered,4379,February
2012-02-23,springer,1,2,Cerah,Tidak Libur,Kamis,Hari Kerja,0.454167,0.554583,0.190913,registered,4546,February
2012-02-24,springer,1,2,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.4075,0.7375,0.237567,registered,3241,February
2012-02-25,springer,1,2,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.290833,0.395833,0.421642,registered,2415,February
2012-02-26,springer,1,2,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.279167,0.41,0.205229,registered,2874,February
2012-02-27,springer,1,2,Cerah,Tidak Libur,Senin,Hari Kerja,0.366667,0.490833,0.268033,registered,4069,February
2012-02-28,springer,1,2,Cerah,Tidak Libur,Selasa,Hari Kerja,0.359167,0.395833,0.193417,registered,4134,February
2012-02-29,springer,1,2,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.344348,0.804783,0.179117,registered,1769,February
2012-03-01,springer,1,3,Cerah,Tidak Libur,Kamis,Hari Kerja,0.485833,0.615417,0.226987,registered,4665,March
2012-03-02,springer,1,3,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.353333,0.657083,0.144904,registered,2948,March
2012-03-03,springer,1,3,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.414167,0.62125,0.161079,registered,3110,March
2012-03-04,springer,1,3,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.325833,0.403333,0.334571,registered,2713,March
2012-03-05,springer,1,3,Cerah,Tidak Libur,Senin,Hari Kerja,0.243333,0.50625,0.228858,registered,3130,March
2012-03-06,springer,1,3,Cerah,Tidak Libur,Selasa,Hari Kerja,0.258333,0.456667,0.200875,registered,3735,March
2012-03-07,springer,1,3,Cerah,Tidak Libur,Rabu,Hari Kerja,0.404167,0.513333,0.345779,registered,4484,March
2012-03-08,springer,1,3,Cerah,Tidak Libur,Kamis,Hari Kerja,0.5275,0.5675,0.441563,registered,4896,March
2012-03-09,springer,1,3,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.410833,0.407083,0.4148,registered,4122,March
2012-03-10,springer,1,3,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.2875,0.350417,0.22575,registered,3150,March
2012-03-11,springer,1,3,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.361739,0.476957,0.222587,registered,3253,March
2012-03-12,springer,1,3,Cerah,Tidak Libur,Senin,Hari Kerja,0.466667,0.489167,0.207713,registered,4460,March
2012-03-13,springer,1,3,Cerah,Tidak Libur,Selasa,Hari Kerja,0.565,0.6175,0.23695,registered,5085,March
2012-03-14,springer,1,3,Cerah,Tidak Libur,Rabu,Hari Kerja,0.5725,0.507083,0.115062,registered,5315,March
2012-03-15,springer,1,3,Cerah,Tidak Libur,Kamis,Hari Kerja,0.5575,0.579583,0.149883,registered,5187,March
2012-03-16,springer,1,3,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.435833,0.842083,0.113192,registered,3830,March
2012-03-17,springer,1,3,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.514167,0.755833,0.110704,registered,4681,March
2012-03-18,springer,1,3,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.4725,0.81,0.126883,registered,3685,March
2012-03-19,springer,1,3,Cerah,Tidak Libur,Senin,Hari Kerja,0.545,0.72875,0.162317,registered,5171,March
2012-03-20,springer,1,3,Cerah,Tidak Libur,Selasa,Hari Kerja,0.560833,0.807917,0.121271,registered,5042,March
2012-03-21,summer,1,3,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.531667,0.82125,0.0895583,registered,5108,March
2012-03-22,summer,1,3,Cerah,Tidak Libur,Kamis,Hari Kerja,0.554167,0.83125,0.117562,registered,5537,March
2012-03-23,summer,1,3,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.601667,0.694167,0.1163,registered,5893,March
2012-03-24,summer,1,3,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.5025,0.885417,0.192783,registered,2339,March
2012-03-25,summer,1,3,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.4375,0.880833,0.220775,registered,3464,March
2012-03-26,summer,1,3,Cerah,Tidak Libur,Senin,Hari Kerja,0.445833,0.477917,0.386821,registered,4763,March
2012-03-27,summer,1,3,Cerah,Tidak Libur,Selasa,Hari Kerja,0.323333,0.29,0.187192,registered,4571,March
2012-03-28,summer,1,3,Cerah,Tidak Libur,Rabu,Hari Kerja,0.484167,0.48125,0.291671,registered,5024,March
2012-03-29,summer,1,3,Cerah,Tidak Libur,Kamis,Hari Kerja,0.494167,0.439167,0.31965,registered,5299,March
2012-03-30,summer,1,3,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.37,0.580833,0.138067,registered,4663,March
2012-03-31,summer,1,3,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.424167,0.738333,0.250617,registered,3934,March
2012-04-01,summer,1,4,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.425833,0.67625,0.172267,registered,3694,April
2012-04-02,summer,1,4,Cerah,Tidak Libur,Senin,Hari Kerja,0.433913,0.504348,0.312139,registered,4728,April
2012-04-03,summer,1,4,Cerah,Tidak Libur,Selasa,Hari Kerja,0.466667,0.396667,0.100133,registered,5424,April
2012-04-04,summer,1,4,Cerah,Tidak Libur,Rabu,Hari Kerja,0.541667,0.469583,0.180975,registered,5378,April
2012-04-05,summer,1,4,Cerah,Tidak Libur,Kamis,Hari Kerja,0.435,0.374167,0.219529,registered,5265,April
2012-04-06,summer,1,4,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.403333,0.377083,0.300388,registered,4653,April
2012-04-07,summer,1,4,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.4375,0.254167,0.274871,registered,3605,April
2012-04-08,summer,1,4,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.5,0.275833,0.232596,registered,2939,April
2012-04-09,summer,1,4,Cerah,Tidak Libur,Senin,Hari Kerja,0.489167,0.3175,0.358196,registered,4680,April
2012-04-10,summer,1,4,Cerah,Tidak Libur,Selasa,Hari Kerja,0.446667,0.435,0.249375,registered,5099,April
2012-04-11,summer,1,4,Cerah,Tidak Libur,Rabu,Hari Kerja,0.348696,0.469565,0.295274,registered,4380,April
2012-04-12,summer,1,4,Cerah,Tidak Libur,Kamis,Hari Kerja,0.3975,0.46625,0.290429,registered,4746,April
2012-04-13,summer,1,4,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.4425,0.408333,0.155471,registered,5146,April
2012-04-14,summer,1,4,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.495,0.502917,0.190917,registered,4665,April
2012-04-15,summer,1,4,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.606667,0.507917,0.225129,registered,4286,April
2012-04-16,summer,1,4,Cerah,Libur,Senin,Bukan Hari Kerja,0.664167,0.561667,0.284829,registered,5172,April
2012-04-17,summer,1,4,Cerah,Tidak Libur,Selasa,Hari Kerja,0.608333,0.390417,0.273629,registered,5702,April
2012-04-18,summer,1,4,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.463333,0.569167,0.167912,registered,4020,April
2012-04-19,summer,1,4,Cerah,Tidak Libur,Kamis,Hari Kerja,0.498333,0.6125,0.0659292,registered,5719,April
2012-04-20,summer,1,4,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.526667,0.694583,0.149871,registered,5950,April
2012-04-21,summer,1,4,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.57,0.682917,0.283587,registered,4083,April
2012-04-22,summer,1,4,Hujan Ringan,Tidak Libur,Minggu,Bukan Hari Kerja,0.396667,0.835417,0.344546,registered,907,April
2012-04-23,summer,1,4,Berkabut,Tidak Libur,Senin,Hari Kerja,0.321667,0.766667,0.303496,registered,3019,April
2012-04-24,summer,1,4,Cerah,Tidak Libur,Selasa,Hari Kerja,0.413333,0.454167,0.249383,registered,5115,April
2012-04-25,summer,1,4,Cerah,Tidak Libur,Rabu,Hari Kerja,0.476667,0.427917,0.118792,registered,5541,April
2012-04-26,summer,1,4,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.498333,0.756667,0.176625,registered,4551,April
2012-04-27,summer,1,4,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.4575,0.400833,0.347633,registered,5219,April
2012-04-28,summer,1,4,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.376667,0.489583,0.129975,registered,3100,April
2012-04-29,summer,1,4,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.458333,0.587083,0.116908,registered,4075,April
2012-04-30,summer,1,4,Berkabut,Tidak Libur,Senin,Hari Kerja,0.464167,0.57,0.171638,registered,4907,April
2012-05-01,summer,1,5,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.613333,0.659583,0.156096,registered,5087,May
2012-05-02,summer,1,5,Cerah,Tidak Libur,Rabu,Hari Kerja,0.564167,0.797083,0.138058,registered,5502,May
2012-05-03,summer,1,5,Berkabut,Tidak Libur,Kamis,Hari Kerja,0.56,0.768333,0.133696,registered,5657,May
2012-05-04,summer,1,5,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.6275,0.735417,0.162938,registered,5227,May
2012-05-05,summer,1,5,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.621667,0.756667,0.152992,registered,4387,May
2012-05-06,summer,1,5,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.5625,0.74,0.149879,registered,4224,May
2012-05-07,summer,1,5,Berkabut,Tidak Libur,Senin,Hari Kerja,0.5375,0.664167,0.230721,registered,5265,May
2012-05-08,summer,1,5,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.581667,0.685833,0.296029,registered,4990,May
2012-05-09,summer,1,5,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.575,0.744167,0.216412,registered,4097,May
2012-05-10,summer,1,5,Cerah,Tidak Libur,Kamis,Hari Kerja,0.505833,0.552083,0.314063,registered,5546,May
2012-05-11,summer,1,5,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.533333,0.360417,0.236937,registered,5711,May
2012-05-12,summer,1,5,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.564167,0.480417,0.123133,registered,4807,May
2012-05-13,summer,1,5,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.6125,0.57625,0.225117,registered,3946,May
2012-05-14,summer,1,5,Berkabut,Tidak Libur,Senin,Hari Kerja,0.573333,0.789583,0.212692,registered,2501,May
2012-05-15,summer,1,5,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.611667,0.794583,0.147392,registered,4490,May
2012-05-16,summer,1,5,Cerah,Tidak Libur,Rabu,Hari Kerja,0.636667,0.697917,0.122512,registered,6433,May
2012-05-17,summer,1,5,Cerah,Tidak Libur,Kamis,Hari Kerja,0.593333,0.52,0.229475,registered,6142,May
2012-05-18,summer,1,5,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.564167,0.523333,0.136817,registered,6118,May
2012-05-19,summer,1,5,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.6,0.45625,0.083975,registered,4884,May
2012-05-20,summer,1,5,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.620833,0.530417,0.254367,registered,4425,May
2012-05-21,summer,1,5,Berkabut,Tidak Libur,Senin,Hari Kerja,0.598333,0.81125,0.233204,registered,3729,May
2012-05-22,summer,1,5,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.615,0.765833,0.118167,registered,5254,May
2012-05-23,summer,1,5,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.621667,0.774583,0.102,registered,4494,May
2012-05-24,summer,1,5,Cerah,Tidak Libur,Kamis,Hari Kerja,0.655,0.716667,0.172896,registered,5711,May
2012-05-25,summer,1,5,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.68,0.747083,0.14055,registered,5317,May
2012-05-26,summer,1,5,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.6925,0.7325,0.198992,registered,3681,May
2012-05-27,summer,1,5,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.69,0.697083,0.215171,registered,3308,May
2012-05-28,summer,1,5,Cerah,Libur,Senin,Bukan Hari Kerja,0.7125,0.67625,0.196521,registered,3486,May
2012-05-29,summer,1,5,Cerah,Tidak Libur,Selasa,Hari Kerja,0.7225,0.684583,0.2954,registered,4863,May
2012-05-30,summer,1,5,Berkabut,Tidak Libur,Rabu,Hari Kerja,0.656667,0.67,0.134329,registered,6110,May
2012-05-31,summer,1,5,Cerah,Tidak Libur,Kamis,Hari Kerja,0.68,0.492917,0.195279,registered,6238,May
2012-06-01,summer,1,6,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.654167,0.755417,0.237563,registered,3594,June
2012-06-02,summer,1,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.583333,0.549167,0.186562,registered,5325,June
2012-06-03,summer,1,6,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.6025,0.493333,0.184087,registered,5147,June
2012-06-04,summer,1,6,Cerah,Tidak Libur,Senin,Hari Kerja,0.5975,0.487083,0.284833,registered,5927,June
2012-06-05,summer,1,6,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.540833,0.613333,0.209575,registered,6033,June
2012-06-06,summer,1,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.554167,0.61125,0.077125,registered,6028,June
2012-06-07,summer,1,6,Cerah,Tidak Libur,Kamis,Hari Kerja,0.6025,0.567083,0.15735,registered,6456,June
2012-06-08,summer,1,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.649167,0.467917,0.175383,registered,6248,June
2012-06-09,summer,1,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.710833,0.437083,0.144287,registered,4790,June
2012-06-10,summer,1,6,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.726667,0.538333,0.133721,registered,4374,June
2012-06-11,summer,1,6,Berkabut,Tidak Libur,Senin,Hari Kerja,0.720833,0.587917,0.207713,registered,5647,June
2012-06-12,summer,1,6,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.653333,0.833333,0.214546,registered,4495,June
2012-06-13,summer,1,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.655833,0.582083,0.343279,registered,6248,June
2012-06-14,summer,1,6,Cerah,Tidak Libur,Kamis,Hari Kerja,0.648333,0.569583,0.253733,registered,6183,June
2012-06-15,summer,1,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.639167,0.589583,0.176617,registered,6102,June
2012-06-16,summer,1,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.631667,0.504167,0.166667,registered,4739,June
2012-06-17,summer,1,6,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.5925,0.59875,0.144904,registered,4344,June
2012-06-18,summer,1,6,Berkabut,Tidak Libur,Senin,Hari Kerja,0.568333,0.777917,0.174746,registered,4446,June
2012-06-19,summer,1,6,Cerah,Tidak Libur,Selasa,Hari Kerja,0.688333,0.69,0.148017,registered,5857,June
2012-06-20,summer,1,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.7825,0.592083,0.113812,registered,5339,June
2012-06-21,fall,1,6,Cerah,Tidak Libur,Kamis,Hari Kerja,0.805833,0.567917,0.118787,registered,5127,June
2012-06-22,fall,1,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.7775,0.57375,0.182842,registered,4859,June
2012-06-23,fall,1,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.731667,0.534583,0.179721,registered,4801,June
2012-06-24,fall,1,6,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.743333,0.479167,0.145525,registered,4340,June
2012-06-25,fall,1,6,Cerah,Tidak Libur,Senin,Hari Kerja,0.715833,0.504167,0.300383,registered,5640,June
2012-06-26,fall,1,6,Cerah,Tidak Libur,Selasa,Hari Kerja,0.630833,0.373333,0.347642,registered,6365,June
2012-06-27,fall,1,6,Cerah,Tidak Libur,Rabu,Hari Kerja,0.6975,0.36,0.271775,registered,6258,June
2012-06-28,fall,1,6,Cerah,Tidak Libur,Kamis,Hari Kerja,0.749167,0.4225,0.17165,registered,5958,June
2012-06-29,fall,1,6,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.834167,0.48875,0.165417,registered,4634,June
2012-06-30,fall,1,6,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.765,0.60125,0.161071,registered,4232,June
2012-07-01,fall,1,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.815833,0.51875,0.168529,registered,4110,July
2012-07-02,fall,1,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.781667,0.447083,0.195267,registered,5323,July
2012-07-03,fall,1,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.780833,0.492083,0.126237,registered,5608,July
2012-07-04,fall,1,7,Cerah,Libur,Rabu,Bukan Hari Kerja,0.789167,0.53875,0.13495,registered,4841,July
2012-07-05,fall,1,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.8275,0.457917,0.194029,registered,4836,July
2012-07-06,fall,1,7,Cerah,Tidak Libur,Jum'at,Hari Kerja,0.828333,0.450833,0.146142,registered,4841,July
2012-07-07,fall,1,7,Cerah,Tidak Libur,Sabtu,Bukan Hari Kerja,0.861667,0.492083,0.163554,registered,3392,July
2012-07-08,fall,1,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.8225,0.57375,0.125629,registered,3469,July
2012-07-09,fall,1,7,Berkabut,Tidak Libur,Senin,Hari Kerja,0.710833,0.683333,0.180975,registered,5571,July
2012-07-10,fall,1,7,Berkabut,Tidak Libur,Selasa,Hari Kerja,0.720833,0.6675,0.151737,registered,5336,July
2012-07-11,fall,1,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.716667,0.633333,0.151733,registered,6289,July
2012-07-12,fall,1,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.715833,0.529583,0.146775,registered,6414,July
2012-07-13,fall,1,7,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.731667,0.485833,0.08085,registered,5988,July
2012-07-14,fall,1,7,Berkabut,Tidak Libur,Sabtu,Bukan Hari Kerja,0.703333,0.699167,0.143679,registered,4614,July
2012-07-15,fall,1,7,Cerah,Tidak Libur,Minggu,Bukan Hari Kerja,0.745833,0.717917,0.166667,registered,4111,July
2012-07-16,fall,1,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.763333,0.645,0.164187,registered,5742,July
2012-07-17,fall,1,7,Cerah,Tidak Libur,Selasa,Hari Kerja,0.818333,0.505833,0.114429,registered,5865,July
2012-07-18,fall,1,7,Cerah,Tidak Libur,Rabu,Hari Kerja,0.793333,0.577083,0.137442,registered,4914,July
2012-07-19,fall,1,7,Cerah,Tidak Libur,Kamis,Hari Kerja,0.77,0.600417,0.165429,registered,5703,July
2012-07-20,fall,1,7,Berkabut,Tidak Libur,Jum'at,Hari Kerja,0.665833,0.844167,0.208967,registered,5123,July
2012-07-21,fall,1,7,Hujan Ringan,Tidak Libur,Sabtu,Bukan Hari Kerja,0.595833,0.865417,0.2133,registered,3195,July
2012-07-22,fall,1,7,Berkabut,Tidak Libur,Minggu,Bukan Hari Kerja,0.6675,0.7625,0.0939208,registered,4866,July
2012-07-23,fall,1,7,Cerah,Tidak Libur,Senin,Hari Kerja,0.741667,0.694167,0.138683,registered,5831,July
